date,station_number,month,mean_temp,mean_dew_point,mean_sealevel_pressure,mean_visibility,mean_wind_speed,max_sustained_wind_speed,max_temperature,total_precipitation,snow,max_temperature_explicit_enc,day_of_year,day_of_week
2005-04-11,725317,4,68.30000305175781,57.59999847412109,1012.2999877929688,10.0,8.699999809265137,16.899999618530273,59.0,0.0,0,0.0,101,0
2005-04-11,725315,4,68.30000305175781,54.400001525878906,1012.5999755859376,9.199999809265137,10.600000381469728,19.0,55.0,0.0,0,0.0,101,0
2005-04-11,725316,4,67.19999694824219,55.0,1012.0,10.0,9.5,14.0,59.0,0.0,0,0.0,101,0
2005-04-11,725300,4,65.9000015258789,36.400001525878906,1014.2000122070312,9.899999618530272,12.399999618530272,20.0,44.09999847412109,0.0,0,0.0,101,0
2005-04-11,725327,4,63.59999847412109,39.20000076293945,1015.9000244140624,10.0,12.800000190734863,20.0,50.0,0.0,0,0.0,101,0
2005-04-11,725305,4,67.80000305175781,41.09999847412109,1013.2999877929688,10.0,10.300000190734863,16.899999618530273,57.900001525878906,0.0,0,0.0,101,0
2005-04-12,725316,4,58.59999847412109,56.0,1005.5999755859376,7.5,13.100000381469728,20.0,50.0,0.209999993443489,0,0.0,102,1
2005-04-12,725326,4,51.59999847412109,45.29999923706055,,7.599999904632568,14.899999618530272,23.899999618530277,44.59999847412109,0.7200000286102295,0,0.0,102,1
2005-04-12,725300,4,50.09999847412109,32.900001525878906,1010.7000122070312,8.899999618530273,12.800000190734863,21.0,42.09999847412109,0.0299999993294477,1,0.0,102,1
2005-04-12,725314,4,60.70000076293945,55.0,1004.2999877929688,8.600000381469727,7.199999809265137,13.0,53.59999847412109,0.2899999916553497,0,1.0,102,1
2005-04-12,725320,4,57.5,52.70000076293945,1005.7999877929688,6.699999809265137,10.100000381469728,15.0,51.09999847412109,0.3400000035762787,1,0.0,102,1
2005-04-12,725317,4,59.29999923706055,57.400001525878906,1006.0999755859376,6.800000190734863,9.600000381469728,15.0,53.09999847412109,0.3100000023841858,0,0.0,102,1
2005-04-12,725330,4,47.20000076293945,27.899999618530277,1013.5,10.0,17.100000381469727,22.0,42.09999847412109,0.0,0,1.0,102,1
2005-04-12,725315,4,57.0,53.0,1006.5999755859376,5.900000095367432,14.0,20.0,48.0,0.699999988079071,0,0.0,102,1
2005-04-12,725305,4,50.79999923706055,35.5,1009.5,8.300000190734863,12.199999809265137,18.100000381469727,42.79999923706055,0.0299999993294477,0,1.0,102,1
2005-04-12,725327,4,48.29999923706055,32.400001525878906,1011.2999877929688,9.899999618530272,11.899999618530272,18.100000381469727,42.79999923706055,0.1599999964237213,0,1.0,102,1
2005-04-13,725315,4,48.79999923706055,38.59999847412109,1011.5,8.5,17.299999237060547,22.899999618530277,39.0,0.5,0,0.0,103,2
2005-04-13,725317,4,50.400001525878906,43.79999923706055,1010.4000244140624,7.699999809265137,14.0,20.0,41.0,0.7699999809265137,0,0.0,103,2
2005-04-13,725314,4,52.70000076293945,47.29999923706055,1011.0999755859376,7.300000190734863,11.199999809265137,15.899999618530272,46.400001525878906,,0,1.0,103,2
2005-04-13,725330,4,49.5,26.700000762939453,1013.0999755859376,10.0,18.399999618530277,26.0,37.900001525878906,0.0,0,0.0,103,2
2005-04-13,725326,4,47.29999923706055,31.899999618530277,,9.399999618530272,11.300000190734863,18.100000381469727,35.599998474121094,0.1899999976158142,0,1.0,103,2
2005-04-13,725300,4,45.900001525878906,27.700000762939453,1015.7000122070312,9.899999618530272,13.800000190734863,21.0,39.0,0.6000000238418579,0,0.0,103,2
2005-04-13,725320,4,49.59999847412109,35.70000076293945,1014.0999755859376,9.0,12.800000190734863,17.100000381469727,41.0,0.0599999986588954,1,0.0,103,2
2005-04-13,725327,4,46.29999923706055,30.200000762939453,1014.7000122070312,10.0,10.800000190734863,19.0,35.599998474121094,0.0,0,1.0,103,2
2005-04-13,725316,4,49.20000076293945,40.59999847412109,1011.4000244140624,8.600000381469727,17.200000762939453,22.0,39.20000076293945,0.4300000071525574,0,1.0,103,2
2005-04-13,725305,4,47.09999847412109,27.799999237060547,1015.5999755859376,10.0,13.5,20.0,37.0,0.7799999713897705,0,0.0,103,2
2005-04-14,725305,4,47.79999923706055,24.0,1024.199951171875,10.0,8.5,13.0,33.099998474121094,0.0,0,0.0,104,3
2005-04-14,725314,4,53.29999923706055,36.400001525878906,1021.7999877929688,10.0,8.300000190734863,13.0,37.900001525878906,0.0,0,0.0,104,3
2005-04-14,725315,4,49.5,32.5,1022.2999877929688,10.0,12.0,20.0,33.099998474121094,0.0,0,0.0,104,3
2005-04-14,725320,4,52.20000076293945,26.799999237060547,1023.5,10.0,7.5,11.100000381469728,36.0,0.0,0,0.0,104,3
2005-04-14,725327,4,47.20000076293945,27.100000381469727,1023.9000244140624,10.0,7.599999904632568,15.0,34.0,0.0,0,0.0,104,3
2005-04-14,725330,4,51.09999847412109,27.899999618530277,1022.5,10.0,9.199999809265137,14.0,37.0,0.0,0,0.0,104,3
2005-04-14,725317,4,48.79999923706055,37.79999923706055,1021.4000244140624,10.0,10.100000381469728,15.0,33.79999923706055,0.0199999995529651,0,1.0,104,3
2005-04-14,725300,4,49.79999923706055,23.899999618530277,1024.5,9.899999618530272,8.399999618530273,15.899999618530272,33.099998474121094,0.0,0,0.0,104,3
2005-04-14,725326,4,49.20000076293945,26.100000381469727,,9.800000190734863,6.5,13.0,35.599998474121094,0.0,0,1.0,104,3
2005-04-14,725316,4,49.900001525878906,32.20000076293945,1022.4000244140624,10.0,12.100000381469728,18.100000381469727,33.099998474121094,0.0,0,0.0,104,3
2005-04-15,725305,4,49.59999847412109,27.600000381469727,1027.199951171875,10.0,5.599999904632568,11.100000381469728,30.899999618530277,0.0,0,0.0,105,4
2005-04-15,725300,4,50.400001525878906,26.299999237060547,1027.4000244140625,9.899999618530272,5.800000190734863,11.100000381469728,33.099998474121094,0.0,0,0.0,105,4
2005-04-15,725327,4,49.900001525878906,28.600000381469727,1027.5,10.0,6.800000190734863,11.100000381469728,33.79999923706055,0.0,0,1.0,105,4
2005-04-15,725317,4,52.5,38.79999923706055,1025.199951171875,10.0,6.300000190734863,9.899999618530272,35.599998474121094,0.0,0,1.0,105,4
2005-04-15,725320,4,56.29999923706055,28.899999618530277,1025.9000244140625,10.0,6.199999809265137,10.100000381469728,36.0,0.0,0,0.0,105,4
2005-04-15,725316,4,53.70000076293945,31.399999618530277,1025.699951171875,10.0,7.599999904632568,11.100000381469728,33.099998474121094,0.0,0,0.0,105,4
2005-04-15,725326,4,51.09999847412109,29.399999618530277,,9.800000190734863,5.5,8.899999618530273,35.599998474121094,0.0,0,1.0,105,4
2005-04-15,725315,4,54.400001525878906,31.5,1025.800048828125,10.0,9.199999809265137,15.0,37.0,0.0,0,0.0,105,4
2005-04-15,725330,4,51.5,33.5,1027.0999755859375,10.0,10.199999809265137,15.0,35.599998474121094,0.0,0,1.0,105,4
2005-04-15,725314,4,55.79999923706055,40.59999847412109,1025.0,9.600000381469728,2.200000047683716,8.0,39.0,0.0,0,0.0,105,4
2005-04-16,725330,4,53.5,31.600000381469727,1029.699951171875,9.899999618530272,6.199999809265137,13.0,34.0,0.0,0,0.0,106,5
2005-04-16,725305,4,53.79999923706055,34.900001525878906,1027.5,9.800000190734863,4.800000190734863,9.899999618530272,35.599998474121094,0.0,0,1.0,106,5
2005-04-16,725316,4,55.900001525878906,36.09999847412109,1027.0999755859375,10.0,4.900000095367432,11.100000381469728,37.400001525878906,0.0,0,1.0,106,5
2005-04-16,725326,4,55.70000076293945,32.099998474121094,,9.600000381469728,5.300000190734863,8.899999618530273,37.400001525878906,0.0,0,1.0,106,5
2005-04-16,725300,4,55.20000076293945,31.299999237060547,1027.800048828125,9.899999618530272,4.900000095367432,11.100000381469728,33.099998474121094,0.0,0,0.0,106,5
2005-04-16,725314,4,58.59999847412109,43.09999847412109,1026.699951171875,9.899999618530272,2.0999999046325684,8.0,39.900001525878906,0.0,0,0.0,106,5
2005-04-16,725317,4,58.70000076293945,45.70000076293945,1027.0,10.0,4.5,9.899999618530272,42.09999847412109,0.0,0,0.0,106,5
2005-04-16,725315,4,58.29999923706055,36.5,1027.4000244140625,10.0,7.099999904632568,11.100000381469728,39.0,0.0,0,0.0,106,5
2005-04-16,725327,4,54.09999847412109,33.0,1028.699951171875,10.0,6.199999809265137,13.0,36.0,0.0,0,0.0,106,5
2005-04-16,725320,4,58.59999847412109,34.0,1026.9000244140625,9.899999618530272,4.900000095367432,8.0,39.900001525878906,0.0,0,0.0,106,5
2005-04-17,725316,4,65.80000305175781,42.09999847412109,1023.5,10.0,5.400000095367432,9.899999618530272,48.0,0.0,0,0.0,107,6
2005-04-17,725327,4,63.79999923706055,44.900001525878906,1023.7999877929688,10.0,4.699999809265137,12.0,52.0,0.0,0,0.0,107,6
2005-04-17,725320,4,65.69999694824219,43.5,1023.0999755859376,9.800000190734863,5.199999809265137,12.0,44.09999847412109,0.0,0,0.0,107,6
2005-04-17,725315,4,65.5999984741211,43.0,1023.5,10.0,7.699999809265137,12.0,48.20000076293945,0.0,0,1.0,107,6
2005-04-17,725305,4,62.79999923706055,49.5,1022.4000244140624,9.600000381469728,5.800000190734863,11.100000381469728,52.0,0.0299999993294477,0,0.0,107,6
2005-04-17,725317,4,65.5,49.70000076293945,1023.5999755859376,10.0,5.300000190734863,8.899999618530273,51.79999923706055,0.0,0,1.0,107,6
2005-04-17,725314,4,66.30000305175781,46.29999923706055,1023.7999877929688,10.0,3.400000095367432,7.0,48.20000076293945,0.0,0,1.0,107,6
2005-04-17,725326,4,64.0999984741211,45.70000076293945,,9.199999809265137,3.299999952316284,12.0,51.79999923706055,0.0,0,0.0,107,6
2005-04-17,725330,4,60.70000076293945,35.0,1025.0,10.0,3.299999952316284,8.0,48.0,0.0,0,1.0,107,6
2005-04-17,725300,4,63.29999923706055,43.400001525878906,1022.9000244140624,9.399999618530272,5.199999809265137,10.100000381469728,53.09999847412109,0.0199999995529651,0,1.0,107,6
2005-04-18,725327,4,66.69999694824219,33.599998474121094,1019.2000122070312,9.5,4.099999904632568,14.0,48.0,0.0,0,0.0,108,0
2005-04-18,725305,4,62.70000076293945,49.09999847412109,1018.4000244140624,8.899999618530273,5.300000190734863,12.0,46.0,0.0099999997764825,0,0.0,108,0
2005-04-18,725315,4,67.5999984741211,46.5,1019.0999755859376,10.0,7.599999904632568,16.899999618530273,48.900001525878906,0.0,0,0.0,108,0
2005-04-18,725314,4,69.0999984741211,50.400001525878906,1019.2000122070312,9.800000190734863,4.699999809265137,13.0,51.09999847412109,0.0,0,0.0,108,0
2005-04-18,725317,4,68.9000015258789,53.400001525878906,1019.2000122070312,10.0,6.800000190734863,11.100000381469728,57.900001525878906,0.0,0,0.0,108,0
2005-04-18,725330,4,66.30000305175781,46.29999923706055,1020.0,9.600000381469728,5.199999809265137,11.100000381469728,46.900001525878906,0.0,0,0.0,108,0
2005-04-18,725300,4,61.400001525878906,43.09999847412109,1019.0,9.100000381469728,4.300000190734863,11.100000381469728,45.0,0.0,0,0.0,108,0
2005-04-18,725326,4,64.19999694824219,46.900001525878906,,7.699999809265137,5.199999809265137,12.0,44.59999847412109,0.0,0,1.0,108,0
2005-04-18,725320,4,67.5999984741211,46.400001525878906,1018.4000244140624,9.899999618530272,4.5,15.0,53.09999847412109,0.0,0,0.0,108,0
2005-04-18,725316,4,69.0,46.5,1019.0,10.0,7.599999904632568,15.0,55.900001525878906,0.0,0,0.0,108,0
2005-04-19,725305,4,66.5999984741211,51.70000076293945,1013.5,9.600000381469728,9.0,18.100000381469727,51.09999847412109,0.0,0,0.0,109,1
2005-04-19,725326,4,68.9000015258789,47.70000076293945,,9.300000190734863,4.5,12.0,55.400001525878906,0.0,0,0.0,109,1
2005-04-19,725314,4,69.4000015258789,50.0,1015.7000122070312,9.699999809265137,7.099999904632568,13.0,55.0,0.0,0,0.0,109,1
2005-04-19,725316,4,69.80000305175781,48.900001525878906,1015.5999755859376,10.0,12.5,22.0,57.0,0.0,0,0.0,109,1
2005-04-19,725315,4,67.69999694824219,46.29999923706055,1016.0999755859376,9.5,13.100000381469728,22.0,55.0,0.0,0,0.0,109,1
2005-04-19,725330,4,66.69999694824219,47.79999923706055,1016.9000244140624,9.300000190734863,11.0,20.0,51.09999847412109,0.0,0,0.0,109,1
2005-04-19,725317,4,67.9000015258789,53.09999847412109,1016.2999877929688,10.0,9.300000190734863,15.899999618530272,57.0,0.0,0,0.0,109,1
2005-04-19,725327,4,68.9000015258789,37.59999847412109,1015.7000122070312,10.0,9.300000190734863,19.0,55.0,0.0,0,0.0,109,1
2005-04-19,725320,4,68.30000305175781,49.5,1014.0,9.800000190734863,10.199999809265137,22.0,55.400001525878906,0.0,0,1.0,109,1
2005-04-19,725300,4,70.0,46.20000076293945,1013.7999877929688,9.899999618530272,8.300000190734863,15.0,60.79999923706055,0.0,0,1.0,109,1
2005-04-20,725314,4,69.30000305175781,54.09999847412109,1013.9000244140624,9.5,5.5,20.0,54.0,0.4600000083446502,0,0.0,110,2
2005-04-20,725320,4,69.5999984741211,56.0,1011.7999877929688,10.0,9.100000381469728,15.899999618530272,55.900001525878906,0.0,0,0.0,110,2
2005-04-20,725326,4,68.69999694824219,55.400001525878906,,9.0,9.0,21.0,55.400001525878906,0.0,0,1.0,110,2
2005-04-20,725315,4,71.5,53.0,1013.0,9.600000381469728,13.199999809265137,20.0,60.79999923706055,0.7300000190734863,0,1.0,110,2
2005-04-20,725327,4,63.79999923706055,49.29999923706055,1012.2999877929688,9.600000381469728,12.199999809265137,16.899999618530273,42.09999847412109,0.0099999997764825,0,0.0,110,2
2005-04-20,725305,4,64.0,55.29999923706055,1011.2999877929688,9.899999618530272,11.600000381469728,18.100000381469727,50.0,0.0,0,0.0,110,2
2005-04-20,725330,4,66.9000015258789,53.400001525878906,1012.7999877929688,9.699999809265137,11.899999618530272,22.0,53.09999847412109,0.0099999997764825,1,0.0,110,2
2005-04-20,725317,4,69.69999694824219,56.59999847412109,1013.4000244140624,10.0,8.5,13.0,60.09999847412109,0.0,0,0.0,110,2
2005-04-20,725300,4,64.5999984741211,50.70000076293945,1011.5,9.899999618530272,12.600000381469728,18.100000381469727,46.400001525878906,0.0,0,1.0,110,2
2005-04-20,725316,4,71.19999694824219,53.0,1012.9000244140624,10.0,11.399999618530272,16.899999618530273,61.0,0.1700000017881393,0,0.0,110,2
2005-04-21,725320,4,53.70000076293945,47.79999923706055,1015.5999755859376,6.099999904632568,11.100000381469728,18.100000381469727,48.20000076293945,0.25,1,1.0,111,3
2005-04-21,725327,4,50.70000076293945,39.09999847412109,1017.0999755859376,8.800000190734863,9.600000381469728,14.0,42.09999847412109,0.0,0,0.0,111,3
2005-04-21,725317,4,57.70000076293945,55.59999847412109,1013.7000122070312,6.199999809265137,9.100000381469728,15.899999618530272,48.0,0.0,1,0.0,111,3
2005-04-21,725330,4,50.5,44.79999923706055,1016.9000244140624,8.199999809265137,11.699999809265137,15.899999618530272,42.79999923706055,0.5199999809265137,1,1.0,111,3
2005-04-21,725315,4,53.0,51.79999923706055,1014.9000244140624,3.299999952316284,11.100000381469728,18.100000381469727,46.400001525878906,0.6800000071525574,1,1.0,111,3
2005-04-21,725326,4,51.29999923706055,39.20000076293945,,10.0,11.399999618530272,15.0,44.59999847412109,0.0,0,0.0,111,3
2005-04-21,725305,4,49.0,40.09999847412109,1017.0999755859376,9.300000190734863,12.0,16.899999618530273,42.79999923706055,0.0,0,1.0,111,3
2005-04-21,725314,4,64.69999694824219,60.79999923706055,1013.2999877929688,6.699999809265137,4.199999809265137,8.899999618530273,59.0,0.0399999991059303,0,0.0,111,3
2005-04-21,725300,4,47.900001525878906,32.20000076293945,1017.7000122070312,9.0,11.699999809265137,18.100000381469727,42.09999847412109,0.0,0,0.0,111,3
2005-04-21,725316,4,54.20000076293945,52.400001525878906,1014.5999755859376,5.0,11.300000190734863,15.0,48.0,0.0,0,0.0,111,3
2005-04-22,725326,4,48.70000076293945,38.5,,7.5,10.699999809265137,15.0,44.59999847412109,0.3100000023841858,0,0.0,112,4
2005-04-22,725300,4,44.09999847412109,36.70000076293945,1009.0,7.900000095367432,9.800000190734863,20.0,41.0,0.209999993443489,1,0.0,112,4
2005-04-22,725320,4,51.400001525878906,49.400001525878906,1006.0999755859376,3.299999952316284,7.800000190734863,18.100000381469727,42.79999923706055,0.9200000166893004,1,1.0,112,4
2005-04-22,725316,4,56.0,53.09999847412109,1006.4000244140624,4.800000190734863,8.5,22.0,44.09999847412109,0.2399999946355819,0,0.0,112,4
2005-04-22,725327,4,45.5,39.0,1008.7000122070312,7.400000095367432,9.0,14.0,41.0,0.1500000059604644,0,0.0,112,4
2005-04-22,725315,4,54.0,52.59999847412109,1004.2999877929688,3.400000095367432,12.0,21.0,44.59999847412109,0.4099999964237213,0,1.0,112,4
2005-04-22,725317,4,58.20000076293945,54.70000076293945,1005.2000122070312,5.400000095367432,10.199999809265137,21.0,46.400001525878906,0.0099999997764825,0,1.0,112,4
2005-04-22,725330,4,44.59999847412109,38.5,1008.7999877929688,6.300000190734863,9.100000381469728,14.0,39.20000076293945,0.0700000002980232,1,1.0,112,4
2005-04-22,725305,4,44.20000076293945,41.5,1008.2000122070312,8.300000190734863,10.399999618530272,20.0,41.0,0.2800000011920929,0,0.0,112,4
2005-04-22,725314,4,60.5,55.0,1006.0,8.600000381469727,12.100000381469728,22.899999618530277,50.0,1.309999942779541,0,0.0,112,4
2005-04-23,725316,4,41.79999923706055,33.900001525878906,1012.4000244140624,9.600000381469728,16.200000762939453,28.0,37.400001525878906,0.4600000083446502,0,1.0,113,5
2005-04-23,725315,4,39.70000076293945,34.29999923706055,1011.9000244140624,9.100000381469728,19.399999618530277,25.100000381469727,36.0,0.1299999952316284,0,0.0,113,5
2005-04-23,725317,4,40.79999923706055,36.79999923706055,1011.7000122070312,9.199999809265137,17.399999618530273,25.100000381469727,37.0,0.0099999997764825,0,0.0,113,5
2005-04-23,725327,4,36.900001525878906,32.599998474121094,1009.7000122070312,8.300000190734863,15.800000190734863,21.0,33.79999923706055,0.6000000238418579,1,1.0,113,5
2005-04-23,725330,4,39.59999847412109,37.09999847412109,1004.7999877929688,7.0,15.300000190734863,19.0,33.099998474121094,0.7099999785423279,1,0.0,113,5
2005-04-23,725314,4,46.400001525878906,37.5,1014.9000244140624,9.699999809265137,14.300000190734863,23.899999618530277,39.20000076293945,0.1099999994039535,0,1.0,113,5
2005-04-23,725305,4,38.79999923706055,30.0,1011.7999877929688,10.0,16.399999618530273,21.0,35.099998474121094,0.3400000035762787,0,0.0,113,5
2005-04-23,725300,4,38.29999923706055,29.5,1011.7000122070312,9.899999618530272,15.100000381469728,22.899999618530277,35.099998474121094,0.4600000083446502,0,0.0,113,5
2005-04-23,725326,4,41.70000076293945,29.200000762939453,,9.699999809265137,12.800000190734863,21.0,33.79999923706055,0.0599999986588954,0,0.0,113,5
2005-04-23,725320,4,42.09999847412109,31.600000381469727,1013.5,8.800000190734863,9.699999809265137,15.899999618530272,35.599998474121094,0.270000010728836,1,1.0,113,5
2005-04-24,725315,4,40.29999923706055,28.899999618530277,1010.2999877929688,10.0,16.0,22.899999618530277,32.0,0.0,0,0.0,114,6
2005-04-24,725316,4,42.09999847412109,24.299999237060547,1011.2999877929688,10.0,13.899999618530272,22.0,33.099998474121094,0.0,0,0.0,114,6
2005-04-24,725327,4,36.5,28.299999237060547,1006.7000122070312,7.300000190734863,13.399999618530272,18.100000381469727,32.0,0.0799999982118606,0,0.0,114,6
2005-04-24,725300,4,40.70000076293945,24.200000762939453,1008.9000244140624,9.899999618530272,13.600000381469728,19.0,33.099998474121094,0.0,0,0.0,114,6
2005-04-24,725330,4,34.20000076293945,30.299999237060547,1004.5999755859376,5.300000190734863,15.199999809265137,23.899999618530277,30.200000762939453,0.1800000071525573,1,1.0,114,6
2005-04-24,725317,4,41.400001525878906,27.899999618530277,1010.5999755859376,10.0,16.0,23.899999618530277,32.0,0.0,0,0.0,114,6
2005-04-24,725320,4,43.09999847412109,21.299999237060547,1012.2999877929688,10.0,10.199999809265137,15.899999618530272,33.099998474121094,0.0,0,0.0,114,6
2005-04-24,725305,4,39.70000076293945,27.100000381469727,1008.9000244140624,10.0,13.0,22.0,32.0,0.0,0,0.0,114,6
2005-04-24,725326,4,39.900001525878906,18.299999237060547,,10.0,12.399999618530272,19.0,33.79999923706055,0.0,0,1.0,114,6
2005-04-24,725314,4,46.20000076293945,25.899999618530277,1014.5999755859376,10.0,14.100000381469728,22.0,37.400001525878906,0.0,0,1.0,114,6
2005-04-25,725300,4,51.70000076293945,25.799999237060547,1001.4000244140624,9.899999618530272,11.100000381469728,19.0,33.099998474121094,0.0,0,0.0,115,0
2005-04-25,725327,4,48.09999847412109,28.700000762939453,1002.2000122070312,10.0,10.199999809265137,21.0,33.099998474121094,0.0099999997764825,0,0.0,115,0
2005-04-25,725315,4,48.29999923706055,32.599998474121094,1005.0,10.0,12.0,22.899999618530277,32.0,0.3700000047683716,0,0.0,115,0
2005-04-25,725317,4,49.79999923706055,31.899999618530277,1005.5999755859376,10.0,9.199999809265137,14.0,39.0,0.0,0,0.0,115,0
2005-04-25,725320,4,50.400001525878906,29.200000762939453,1004.7000122070312,10.0,9.899999618530272,21.0,33.099998474121094,0.0,0,0.0,115,0
2005-04-25,725316,4,52.20000076293945,29.5,1005.2999877929688,10.0,12.0,19.0,39.20000076293945,0.0,0,1.0,115,0
2005-04-25,725314,4,51.70000076293945,33.0,1008.0999755859376,9.899999618530272,6.699999809265137,12.0,41.0,0.0299999993294477,0,0.0,115,0
2005-04-25,725326,4,49.0,26.899999618530277,,9.899999618530272,10.699999809265137,22.899999618530277,33.79999923706055,0.0,0,1.0,115,0
2005-04-25,725305,4,49.59999847412109,31.100000381469727,1001.4000244140624,10.0,12.199999809265137,21.0,35.099998474121094,0.0,0,0.0,115,0
2005-04-25,725330,4,45.900001525878906,32.20000076293945,1002.4000244140624,9.5,13.600000381469728,21.0,32.0,0.0099999997764825,0,0.0,115,0
2005-04-26,725300,4,50.79999923706055,35.099998474121094,997.2999877929688,9.899999618530272,11.0,19.0,39.0,0.0,0,0.0,116,1
2005-04-26,725326,4,45.29999923706055,37.20000076293945,,9.399999618530272,11.100000381469728,21.0,37.400001525878906,0.0099999997764825,0,0.0,116,1
2005-04-26,725330,4,47.5,41.29999923706055,1001.0,8.399999618530273,9.300000190734863,17.100000381469727,34.0,0.0,1,0.0,116,1
2005-04-26,725314,4,51.0,43.20000076293945,1002.9000244140624,8.699999809265137,8.300000190734863,23.899999618530277,46.0,0.3600000143051147,0,0.0,116,1
2005-04-26,725317,4,49.5,42.20000076293945,1001.0999755859376,8.699999809265137,8.100000381469727,18.100000381469727,44.09999847412109,0.0099999997764825,0,0.0,116,1
2005-04-26,725315,4,49.400001525878906,43.20000076293945,1000.7000122070312,9.199999809265137,12.600000381469728,28.0,44.09999847412109,0.2399999946355819,0,0.0,116,1
2005-04-26,725320,4,48.20000076293945,39.900001525878906,1000.2000122070312,9.800000190734863,9.699999809265137,20.0,37.0,0.0900000035762786,0,0.0,116,1
2005-04-26,725305,4,48.59999847412109,39.79999923706055,997.5,10.0,12.699999809265137,18.100000381469727,41.0,0.0,0,0.0,116,1
2005-04-26,725316,4,49.20000076293945,41.79999923706055,1001.0,9.699999809265137,10.600000381469728,18.100000381469727,44.09999847412109,0.1899999976158142,0,0.0,116,1
2005-04-26,725327,4,50.900001525878906,38.09999847412109,998.7999877929688,10.0,12.199999809265137,22.0,44.09999847412109,0.0199999995529651,0,0.0,116,1
2005-04-27,725317,4,47.70000076293945,36.0,1009.2999877929688,10.0,10.300000190734863,15.899999618530272,39.20000076293945,0.0,0,1.0,117,2
2005-04-27,725327,4,46.5,33.599998474121094,1005.7000122070312,10.0,12.300000190734863,16.899999618530273,39.0,0.0,0,0.0,117,2
2005-04-27,725314,4,51.70000076293945,37.0,1011.7000122070312,10.0,9.300000190734863,18.100000381469727,44.09999847412109,0.0599999986588954,0,0.0,117,2
2005-04-27,725326,4,45.400001525878906,33.400001525878906,,9.399999618530272,13.800000190734863,25.100000381469727,35.599998474121094,0.1599999964237213,0,0.0,117,2
2005-04-27,725320,4,46.5,33.599998474121094,1008.5999755859376,9.699999809265137,9.800000190734863,18.100000381469727,37.900001525878906,0.0599999986588954,0,0.0,117,2
2005-04-27,725300,4,46.400001525878906,33.0,1004.9000244140624,10.0,11.0,18.100000381469727,39.900001525878906,0.0,0,0.0,117,2
2005-04-27,725316,4,48.20000076293945,34.29999923706055,1009.2999877929688,10.0,11.699999809265137,15.899999618530272,41.0,0.0199999995529651,0,1.0,117,2
2005-04-27,725305,4,44.900001525878906,37.29999923706055,1005.2999877929688,9.800000190734863,11.399999618530272,18.100000381469727,39.0,0.050000000745058,0,0.0,117,2
2005-04-27,725315,4,46.20000076293945,36.59999847412109,1008.7000122070312,9.899999618530272,13.699999809265137,22.899999618530277,37.400001525878906,0.0099999997764825,0,1.0,117,2
2005-04-27,725330,4,44.59999847412109,39.29999923706055,1006.0999755859376,9.0,11.300000190734863,17.100000381469727,39.20000076293945,0.4000000059604645,1,1.0,117,2
2005-04-28,725326,4,45.59999847412109,29.100000381469727,,9.899999618530272,4.0,15.0,35.599998474121094,0.0,0,0.0,118,3
2005-04-28,725314,4,50.79999923706055,42.29999923706055,1015.0999755859376,8.0,4.5,11.100000381469728,46.0,0.0,0,0.0,118,3
2005-04-28,725305,4,46.900001525878906,33.20000076293945,1013.7000122070312,10.0,5.900000095367432,13.0,37.0,0.0,0,0.0,118,3
2005-04-28,725327,4,46.59999847412109,32.400001525878906,1014.4000244140624,10.0,5.400000095367432,11.100000381469728,37.0,0.0,0,0.0,118,3
2005-04-28,725315,4,47.900001525878906,37.900001525878906,1014.5,10.0,6.800000190734863,15.0,39.0,0.0,0,0.0,118,3
2005-04-28,725330,4,45.900001525878906,35.0,1014.9000244140624,10.0,6.0,15.0,33.79999923706055,0.0099999997764825,0,1.0,118,3
2005-04-28,725316,4,49.400001525878906,37.70000076293945,1014.5,10.0,5.5,9.899999618530272,42.09999847412109,0.0,0,0.0,118,3
2005-04-28,725320,4,49.59999847412109,33.0,1014.2999877929688,10.0,3.900000095367432,11.100000381469728,37.900001525878906,0.0,0,0.0,118,3
2005-04-28,725300,4,47.79999923706055,28.899999618530277,1013.7000122070312,10.0,7.800000190734863,18.100000381469727,37.900001525878906,0.0,0,0.0,118,3
2005-04-28,725317,4,49.900001525878906,39.5,1014.7000122070312,10.0,6.599999904632568,9.899999618530272,46.0,0.0,0,0.0,118,3
2005-04-29,725326,4,48.70000076293945,29.299999237060547,,9.600000381469728,3.799999952316284,8.899999618530273,42.79999923706055,0.0,0,0.0,119,4
2005-04-29,725317,4,49.59999847412109,46.900001525878906,1012.2000122070312,6.400000095367432,4.900000095367432,11.100000381469728,44.59999847412109,0.0099999997764825,0,1.0,119,4
2005-04-29,725320,4,49.400001525878906,34.900001525878906,1013.5999755859376,9.5,3.299999952316284,8.0,43.0,0.0299999993294477,0,0.0,119,4
2005-04-29,725316,4,49.5,44.20000076293945,1012.5999755859376,8.600000381469727,4.699999809265137,13.0,44.09999847412109,0.0099999997764825,0,0.0,119,4
2005-04-29,725330,4,48.29999923706055,36.20000076293945,1013.7999877929688,9.300000190734863,6.5,10.100000381469728,33.099998474121094,0.0299999993294477,1,0.0,119,4
2005-04-29,725314,4,50.5,48.70000076293945,1012.4000244140624,5.0,6.5,12.0,48.20000076293945,0.2599999904632568,0,1.0,119,4
2005-04-29,725300,4,46.09999847412109,26.100000381469727,1014.2000122070312,9.899999618530272,7.199999809265137,10.100000381469728,37.900001525878906,0.0,0,0.0,119,4
